date, L Income, L 2020, L 2030, L 2040, L 2050, G Fund, F Fund, C Fund, S Fund, I Fund, 
3/30/11,14.9289,17.5387,18.1175,18.6408,10.314,13.5842,14.2882,16.1368,22.8694,20.6997, 
3/29/11,14.9008,17.4478,18.002,18.5043,10.2294,13.5831,14.262,16.028,22.5988,20.4783, 
3/28/11,14.8859,17.402,17.9426,18.4342,10.1864,13.582,14.2869,15.9121,22.3923,20.5225, 
3/25/11,14.8877,17.413,17.9584,18.4537,10.1981,13.5786,14.2868,15.9561,22.4782,20.4623, 
3/24/11,14.8838,17.4033,17.9438,18.4359,10.1876,13.5775,14.3114,15.9058,22.3134,20.5877, 
3/23/11,14.8557,17.3098,17.8262,18.298,10.1013,13.5764,14.3321,15.7587,22.1088,20.3747, 
3/22/11,14.8506,17.2977,17.811,18.2807,10.0911,13.5752,14.3352,15.7127,22.0721,20.4182, 
3/21/11,14.8588,17.3246,17.8462,18.3224,10.1163,13.5741,14.3464,15.7668,22.1889,20.4141, 
3/18/11,14.8025,17.1386,17.6128,18.0485,9.9449,13.5707,14.3715,15.5338,21.7569,19.8936, 
3/17/11,14.785,17.081,17.5402,17.9631,9.8917,13.5696,14.3769,15.4672,21.5922,19.7416, 
3/16/11,14.7389,16.924,17.3469,17.7381,9.7498,13.5685,14.403,15.2625,21.468,19.1866, 
3/15/11,14.7876,17.0913,17.556,17.9823,9.9029,13.5674,14.3491,15.5653,21.7168,19.5573, 
3/14/11,14.8297,17.2394,17.7405,18.1986,10.0392,13.5663,14.3493,15.7415,21.8951,20.0963, 
3/11/11,14.8507,17.325,17.8482,18.3259,10.1206,13.5629,14.3169,15.837,22.0229,20.439, 
3/10/11,14.8381,17.2912,17.8048,18.2755,10.0906,13.5618,14.3191,15.7207,21.8967,20.5419, 
3/9/11,14.8925,17.4811,18.0467,18.5611,10.2699,13.5607,14.2746,16.0228,22.391,20.9524, 
3/8/11,14.8922,17.4876,18.0566,18.5735,10.2786,13.5595,14.23,16.0424,22.4684,20.9426, 
3/7/11,14.8714,17.4208,17.9701,18.4713,10.2154,13.5584,14.2569,15.8977,22.2008,20.9377, 
3/4/11,14.8966,17.515,18.0918,18.6163,10.3062,13.555,14.2553,16.0309,22.4983,21.1507, 
3/3/11,14.911,17.5701,18.1621,18.699,10.3589,13.5539,14.1975,16.1499,22.6283,21.2333, 
3/2/11,14.8666,17.4205,17.9709,18.4737,10.218,13.5528,14.2601,15.8759,22.1754,21.0241, 
3/1/11,14.8613,17.401,17.9454,18.4432,10.1982,13.5517,14.2917,15.8476,22.0695,20.9925, 
2/28/11,14.9028,17.5398,18.1229,18.6527,10.3282,13.5506,14.2843,16.1012,22.4789,21.1726, 
2/25/11,14.8802,17.473,18.0414,18.5583,10.2697,13.5474,14.2625,16.0113,22.4318,20.9592, 
2/24/11,14.8425,17.3502,17.8833,18.3706,10.1535,13.5463,14.2492,15.8399,21.9642,20.7575, 
2/23/11,14.8429,17.3572,17.8912,18.3795,10.1602,13.5453,14.2239,15.852,21.9061,20.8306, 
2/22/11,14.8579,17.4071,17.9582,18.4602,10.2093,13.5442,14.2321,15.9488,22.2208,20.7886, 
2/18/11,14.9156,17.6207,18.2322,18.7852,10.4145,13.5399,14.1644,16.2828,22.8139,21.2762, 
2/17/11,14.9096,17.6022,18.2098,18.7596,10.3982,13.5388,14.1717,16.2513,22.8194,21.2132, 
2/16/11,14.8964,17.5644,18.1618,18.7028,10.3639,13.5378,14.1364,16.2001,22.6947,21.1577, 
2/15/11,14.8732,17.4866,18.0633,18.5866,10.291,13.5367,14.1412,16.0967,22.497,20.952, 
2/14/11,14.878,17.504,18.0874,18.6158,10.3089,13.5357,14.1315,16.1468,22.6369,20.8936, 
2/11/11,14.865,17.4709,18.0459,18.5671,10.2795,13.5324,14.1048,16.1053,22.5195,20.8469, 
2/10/11,14.8478,17.4223,17.9827,18.4921,10.2347,13.5314,14.0661,16.0148,22.2882,20.8683, 
2/9/11,14.8525,17.439,18.0014,18.5136,10.2482,13.5303,14.1078,16.0015,22.1899,21.0498, 
2/8/11,14.8581,17.4657,18.0364,18.5553,10.2755,13.5293,14.065,16.0443,22.2862,21.1193, 
2/7/11,14.8437,17.4127,17.9695,18.4766,10.2248,13.5282,14.1143,15.9725,22.1691,20.9454, 
2/4/11,14.821,17.3452,17.8842,18.3765,10.1631,13.525,14.103,15.8732,21.9685,20.8259, 
2/3/11,14.817,17.3292,17.8637,18.3525,10.1471,13.5239,14.1578,15.8274,21.9113,20.8196, 
2/2/11,14.8181,17.3365,17.8716,18.3618,10.1535,13.5229,14.1871,15.788,21.8436,20.9882, 
2/1/11,14.8237,17.3521,17.8918,18.3856,10.1672,13.5218,14.2157,15.8282,21.8999,20.9579, 
1/31/11,14.77,17.171,17.664,18.1183,10,13.5208,14.2478,15.5685,21.5058,20.4912, 
1/28/11,14.7468,17.0988,17.5736,18.0126, ,13.5175,14.2706,15.4501,21.3376,20.3449, 
1/27/11,14.7991,17.2784,17.8017,18.2815, ,13.5165,14.2447,15.7305,21.8058,20.7227, 
1/26/11,14.7883,17.248,17.7634,18.2365, ,13.5154,14.2136,15.6946,21.7161,20.6648, 
1/25/11,14.7733,17.1915,17.6893,18.1478, ,13.5144,14.2701,15.628,21.4307,20.5466, 
1/24/11,14.7698,17.1885,17.6859,18.144, ,13.5133,14.223,15.6236,21.4159,20.5775, 
1/21/11,14.7455,17.1144,17.5931,18.0351, ,13.5101,14.2144,15.5328,21.2238,20.3903, 
1/20/11,14.7332,17.0773,17.5496,17.9856, ,13.509,14.1885,15.4951,21.3022,20.1915, 
1/19/11,14.7572,17.1615,17.656,18.1124, ,13.5079,14.255,15.5152,21.5076,20.591, 
1/18/11,14.782,17.2459,17.7677,18.246, ,13.5069,14.2353,15.6718,21.9719,20.5836, 
1/14/11,14.7683,17.2045,17.7171,18.1869, ,13.5026,14.2492,15.6498,21.9,20.3872, 
1/13/11,14.7536,17.1609,17.6613,18.1217, ,13.5015,14.2636,15.5347,21.7455,20.4275, 
1/12/11,14.7486,17.1468,17.645,18.1027, ,13.5005,14.2281,15.5612,21.7675,20.2821, 
1/11/11,14.7102,17.0161,17.4831,17.9135, ,13.4994,14.2313,15.4207,21.6026,19.7922, 
1/10/11,14.698,16.9757,17.4326,17.8543, ,13.4983,14.2465,15.3635,21.511,19.6877, 
1/7/11,14.7008,16.9953,17.4557,17.8809, ,13.4951,14.233,15.3847,21.4196,19.8429, 
1/6/11,14.7025,17.0103,17.4755,17.9046, ,13.494,14.1755,15.4131,21.4731,19.8921, 
1/5/11,14.707,17.033,17.5044,17.9389, ,13.493,14.1409,15.44,21.5228,19.9859, 
1/4/11,14.7037,17.0201,17.4852,17.9158, ,13.4919,14.2201,15.3611,21.3366,20.1347, 
1/3/11,14.7058,17.0285,17.4999,17.935, ,13.4909,14.2178,15.381,21.5623,20.0281, 
12/31/10,14.6771,16.9424,17.3903,17.8066, ,13.4882,14.2295,15.2084,21.2445,20.0089, 
12/30/10,14.6719,16.9316,17.3794,17.795, ,13.4873,14.1818,15.2115,21.3462,19.903, 
12/29/10,14.6765,16.9471,17.3983,17.8169, ,13.4864,14.195,15.234,21.3408,19.9552, 
12/28/10,14.6632,16.9144,17.3579,17.7696, ,13.4856,14.0996,15.2159,21.269,19.8714, 
12/27/10,14.6644,16.9119,17.3558,17.7676, ,13.4847,14.1717,15.204,21.3167,19.8144, 
12/23/10,14.6594,16.9068,17.3496,17.7609, ,13.4811,14.1478,15.1948,21.2683,19.8522, 
12/22/10,14.6633,16.9174,17.3634,17.7772, ,13.4802,14.1742,15.2186,21.311,19.8334, 
12/21/10,14.6559,16.8959,17.3368,17.7465, ,13.4794,14.1831,15.1652,21.2715,19.828, 
12/20/10,14.6305,16.8132,17.2334,17.6251, ,13.4785,14.1662,15.072,21.0722,19.5977, 
12/17/10,14.6215,16.7887,17.2031,17.59, ,13.4758,14.1748,15.0334,21.0033,19.5591, 
12/16/10,14.6191,16.7981,17.2136,17.6024, ,13.4749,14.0777,15.0208,20.926,19.7592, 
12/15/10,14.5964,16.7259,17.1227,17.4955, ,13.4741,14.0591,14.9281,20.7176,19.605, 
12/14/10,14.6211,16.8099,17.2264,17.6172, ,13.4732,14.0952,15.0046,20.8293,19.9283, 
12/13/10,14.6222,16.8042,17.2198,17.6096, ,13.4723,14.1857,14.9908,20.8493,19.8581, 
12/10/10,14.6095,16.7657,17.1754,17.5588, ,13.4696,14.1631,14.9877,20.9252,19.579, 
12/9/10,14.5943,16.7156,17.1112,17.4833, ,13.4688,14.1922,14.8981,20.7281,19.5373, 
12/8/10,14.5852,16.6914,17.0808,17.448, ,13.4679,14.1805,14.8399,20.6455,19.5633, 
12/7/10,14.5778,16.6663,17.0509,17.4142, ,13.467,14.219,14.7814,20.6737,19.4919, 
12/6/10,14.5806,16.6627,17.0457,17.4077, ,13.4661,14.338,14.7736,20.6369,19.437, 
12/3/10,14.5787,16.6684,17.0522,17.4152, ,13.4635,14.2842,14.7922,20.5737,19.5075, 
12/2/10,14.564,16.6208,16.9923,17.3447, ,13.4626,14.2726,14.7533,20.4256,19.3647, 
12/1/10,14.5223,16.4847,16.8244,17.1496, ,13.4617,14.288,14.5662,20.1925,19.0064, 
11/30/10,14.4614,16.278,16.5678,16.851, ,13.4609,14.3811,14.256,19.7851,18.5064, 
11/29/10,14.4786,16.3359,16.6402,16.9356, ,13.4601,14.3754,14.3423,19.9135,18.6328, 
11/26/10,14.489,16.3832,16.6984,17.0042, ,13.4578,14.3549,14.3578,19.9449,18.9231, 
11/24/10,14.5097,16.4574,16.7901,17.1108, ,13.4562,14.3302,14.4627,20.0443,19.1451, 
11/23/10,14.472,16.3281,16.6261,16.9187, ,13.4554,14.4144,14.2492,19.6295,18.9478, 
11/22/10,14.5202,16.4941,16.8309,17.1573, ,13.4546,14.3928,14.4554,19.8564,19.4973, 
11/19/10,14.5206,16.5048,16.8429,17.1707, ,13.4523,14.355,14.4773,19.7668,19.6018, 
11/18/10,14.5131,16.4849,16.8171,17.1404, ,13.4515,14.3427,14.44,19.6568,19.6275, 
11/17/10,14.4672,16.3365,16.6327,16.9259, ,13.4507,14.3528,14.2214,19.3426,19.3041, 
11/16/10,14.4577,16.3034,16.5915,16.8772, ,13.4499,14.3502,14.2158,19.2604,19.1364, 
11/15/10,14.5098,16.4825,16.8147,17.1382, ,13.4492,14.3203,14.4461,19.6249,19.6441, 
11/12/10,14.5143,16.4937,16.8283,17.1539, ,13.4468,14.3911,14.4627,19.6089,19.6567, 
11/10/10,14.5629,16.6492,17.0233,17.382, ,13.4452,14.4473,14.697,19.9802,19.9389, 
11/9/10,14.5473,16.6005,16.9609,17.3085, ,13.4444,14.4381,14.6303,19.786,19.8775, 
11/8/10,14.5747,16.6862,17.0691,17.4355, ,13.4437,14.4957,14.7442,20.0228,20.0377, 
11/5/10,14.5795,16.7064,17.0938,17.4643, ,13.4413,14.5055,14.7735,20.0093,20.1195, 
11/4/10,14.5774,16.7023,17.0871,17.4567, ,13.4405,14.5403,14.715,19.9166,20.2713, 
11/3/10,14.5119,16.4953,16.8299,17.1568, ,13.4397,14.4822,14.4344,19.4943,19.7832, 
11/2/10,14.4994,16.4546,16.7801,17.0991, ,13.439,14.4933,14.3789,19.4441,19.6584, 
11/1/10,14.47,16.3619,16.6636,16.9626, ,13.4382,14.465,14.2682,19.172,19.4579, 
10/29/10,14.4681,16.3584,16.6603,16.9593, ,13.4374,14.4629,14.2545,19.2097,19.4476, 
10/28/10,14.4633,16.3502,16.6495,16.9465, ,13.435,14.4328,14.2607,19.1252,19.4503, 
10/27/10,14.4517,16.314,16.6071,16.8977, ,13.4343,14.4056,14.2435,19.1672,19.2309, 
10/26/10,14.4671,16.3664,16.6707,16.9718, ,13.4335,14.4348,14.2801,19.1931,19.4818, 
10/25/10,14.4765,16.3987,16.7097,17.0175, ,13.4327,14.4726,14.2799,19.1953,19.6895, 
10/22/10,14.4621,16.3546,16.6551,16.9536, ,13.4303,14.4669,14.2492,19.085,19.5301, 
10/21/10,14.4541,16.3291,16.6219,16.9143, ,13.4296,14.4741,14.2152,18.9476,19.5144, 
10/20/10,14.4547,16.3333,16.6281,16.9224, ,13.4288,14.4959,14.1894,19,19.5659, 
10/19/10,14.4183,16.2156,16.4819,16.7519, ,13.428,14.4869,14.0396,18.7606,19.2518, 
10/18/10,14.4667,16.3778,16.6846,16.9887, ,13.4272,14.4689,14.2658,19.1336,19.6309, 
10/15/10,14.4465,16.3254,16.6199,16.9142, ,13.4249,14.4242,14.1634,19.0143,19.6196, 
10/14/10,14.449,16.3345,16.6307,16.9273, ,13.4241,14.4646,14.1349,19.0053,19.7384, 
10/13/10,14.45,16.3291,16.6257,16.9212, ,13.4233,14.5005,14.1863,19.0745,19.5132, 
10/12/10,14.4249,16.2488,16.5253,16.8039, ,13.4225,14.4941,14.0844,18.8618,19.3334, 
10/8/10,14.4149,16.2247,16.4951,16.7692, ,13.4194,14.5038,14.0288,18.7604,19.3672, 
10/7/10,14.3991,16.1784,16.4355,16.6993, ,13.4186,14.4943,13.9436,18.5518,19.386, 
10/6/10,14.3978,16.1741,16.4309,16.6939, ,13.4178,14.4846,13.9664,18.5665,19.2995, 
10/5/10,14.3891,16.149,16.4036,16.6635, ,13.417,14.4413,13.9686,18.6876,19.0744, 
10/4/10,14.3285,15.9576,16.1659,16.3874, ,13.4163,14.4363,13.6836,18.2551,18.7056, 
10/1/10,14.3491,16.0314,16.259,16.4963, ,13.4139,14.4118,13.7933,18.4578,18.8485, 
9/30/10,14.336,15.9914,16.21,16.4397, ,13.4131,14.411,13.7324,18.3867,18.7672, 
9/29/10,14.3452,16.0235,16.2487,16.4845, ,13.4124,14.4085,13.7748,18.3973,18.8825, 
9/28/10,14.3485,16.031,16.2571,16.4935, ,13.4116,14.4299,13.8088,18.3641,18.8607, 
9/27/10,14.3321,15.9827,16.1966,16.4229, ,13.4108,14.4045,13.7399,18.2029,18.8104, 
9/24/10,14.3371,16.0055,16.2256,16.4564, ,13.4085,14.353,13.818,18.2577,18.7782, 
9/23/10,14.2752,15.8051,15.9767,16.1672, ,13.4077,14.3807,13.5313,17.7583,18.3908, 
9/22/10,14.3014,15.8913,16.0826,16.29, ,13.4069,14.3873,13.6449,17.9063,18.6151, 
9/21/10,14.3112,15.9239,16.1251,16.3399, ,13.4061,14.3757,13.7093,18.0724,18.5915, 
9/20/10,14.3102,15.9259,16.1301,16.3464, ,13.4054,14.3188,13.7443,18.1802,18.49, 
9/17/10,14.2635,15.7845,15.9548,16.1433, ,13.403,14.2981,13.538,17.8081,18.2698, 
9/16/10,14.2615,15.7807,15.9492,16.1366, ,13.4022,14.2955,13.527,17.7473,18.3108, 
9/15/10,14.2668,15.7995,15.9731,16.1651, ,13.4015,14.3163,13.5297,17.8179,18.3812, 
9/14/10,14.2608,15.781,15.9497,16.1381, ,13.4007,14.3423,13.4816,17.7446,18.4036, 
9/13/10,14.255,15.7654,15.932,16.1179, ,13.3999,14.3055,13.4912,17.7749,18.2785, 
9/10/10,14.2109,15.6312,15.7664,15.9258, ,13.3976,14.2643,13.3381,17.4313,17.9797, 
9/9/10,14.2022,15.6071,15.7369,15.8923, ,13.3968,14.2769,13.2732,17.3817,17.9996, 
9/8/10,14.189,15.5596,15.68,15.8271, ,13.396,14.3345,13.2095,17.358,17.8191, 
9/7/10,14.1731,15.5109,15.6197,15.7577, ,13.3953,14.3495,13.122,17.2356,17.7696, 
9/3/10,14.2009,15.6094,15.7436,15.902, ,13.3921,14.3039,13.2734,17.5383,17.9153, 
9/2/10,14.162,15.4854,15.5916,15.7266, ,13.3914,14.3285,13.0999,17.2807,17.6502, 
9/1/10,14.1377,15.4114,15.4998,15.6209, ,13.3906,14.3427,12.9813,17.0645,17.5741, 
8/31/10,14.055,15.1522,15.1821,15.2555, ,13.3897,14.3865,12.6074,16.4952,17.0906, 
8/30/10,14.0486,15.1351,15.162,15.2323, ,13.3888,14.3591,12.6019,16.4809,17.0166, 
8/27/10,14.0807,15.2427,15.2964,15.3878, ,13.386,14.3081,12.7877,16.8039,17.1147, 
8/26/10,14.0385,15.1069,15.1277,15.193, ,13.3851,14.3837,12.5757,16.4009,16.9363, 
8/25/10,14.0498,15.1419,15.1721,15.2439, ,13.3841,14.3588,12.6728,16.5291,16.8707, 
8/24/10,14.0419,15.1185,15.1409,15.2073, ,13.3832,14.3729,12.6298,16.3545,16.9203, 
8/23/10,14.081,15.2474,15.2987,15.389, ,13.3823,14.3342,12.8155,16.5985,17.2035, 
8/20/10,14.0871,15.2714,15.3315,15.428, ,13.3795,14.3235,12.8673,16.7755,17.1438, 
8/19/10,14.1038,15.3269,15.3977,15.5043, ,13.3786,14.3463,12.9144,16.7893,17.3842, 
8/18/10,14.1475,15.4689,15.5737,15.7078, ,13.3777,14.3115,13.1364,17.1411,17.6093, 
8/17/10,14.143,15.4569,15.5586,15.6904, ,13.3767,14.3128,13.1154,17.087,17.6148, 
8/16/10,14.1095,15.3514,15.4278,15.5393, ,13.3758,14.3435,12.9538,16.8003,17.4608, 
8/13/10,14.0978,15.3232,15.3937,15.4998, ,13.373,14.2876,12.9515,16.7229,17.3632, 
8/12/10,14.1065,15.3549,15.4341,15.5471, ,13.3721,14.2628,13.0033,16.85,17.389, 
8/11/10,14.118,15.3885,15.4758,15.5951, ,13.3712,14.2861,13.0718,16.9217,17.3979, 
8/10/10,14.2074,15.6862,15.8432,16.0219, ,13.3703,14.2558,13.4444,17.5446,18.1712, 
8/9/10,14.2285,15.7596,15.9366,16.1318, ,13.3693,14.2426,13.5247,17.8299,18.3141, 
8/6/10,14.2096,15.7043,15.8679,16.0521, ,13.3666,14.2451,13.4507,17.6548,18.2289, 
8/5/10,14.2121,15.7149,15.8821,16.0686, ,13.3656,14.2112,13.4992,17.7183,18.1674, 
8/4/10,14.2137,15.7234,15.8951,16.0847, ,13.3647,14.1955,13.5157,17.8427,18.1215, 
8/3/10,14.2045,15.6989,15.8622,16.0463, ,13.3638,14.2153,13.4299,17.6529,18.2672, 
8/2/10,14.209,15.7151,15.8849,16.0731, ,13.3629,14.1797,13.4944,17.8051,18.1526, 
7/30/10,14.1434,15.5072,15.6316,15.7814, ,13.3609,14.2053,13.2035,17.4727,17.6449, 
7/29/10,14.143,15.5175,15.6435,15.7954, ,13.359,14.1591,13.2027,17.4288,17.773, 
7/28/10,14.1483,15.5341,15.6645,15.8195, ,13.358,14.1524,13.2557,17.477,17.7361, 
7/27/10,14.1595,15.571,15.7135,15.8769, ,13.3571,14.1261,13.3474,17.7127,17.6444, 
7/26/10,14.1654,15.5917,15.7406,15.9094, ,13.3561,14.1386,13.3612,17.8362,17.6722, 
7/23/10,14.1294,15.4853,15.6084,15.7562, ,13.3532,14.1292,13.2133,17.4998,17.5305, 
7/22/10,14.0977,15.382,15.4801,15.6073, ,13.3522,14.15,13.1053,17.1905,17.2858, 
7/21/10,14.0287,15.1636,15.2111,15.2965, ,13.3512,14.1618,12.8164,16.6696,16.8371, 
7/20/10,14.0641,15.2801,15.3547,15.4623, ,13.3503,14.1324,12.9812,16.9379,17.0697, 
7/19/10,14.0333,15.1899,15.2427,15.3331, ,13.3493,14.1163,12.8341,16.6592,17.0054, 
7/16/10,14.0167,15.1432,15.1862,15.2686, ,13.3464,14.1283,12.7579,16.573,16.9286, 
7/15/10,14.0983,15.4046,15.5083,15.6408, ,13.3454,14.1077,13.1358,17.1543,17.4351, 
7/14/10,14.0919,15.3904,15.4933,15.6246, ,13.3445,14.0708,13.1203,17.2317,17.3552, 
7/13/10,14.0834,15.3671,15.4669,15.5946, ,13.3435,14.0295,13.122,17.2694,17.2008, 
7/12/10,14.0348,15.2119,15.2741,15.3711, ,13.3425,14.0518,12.9225,16.8117,16.9142, 
7/9/10,14.0342,15.2196,15.2868,15.3876, ,13.3396,14.0403,12.9124,16.9516,16.9197, 
7/8/10,14.0191,15.1768,15.2321,15.3243, ,13.3387,14.0506,12.8203,16.7426,16.9798, 
7/7/10,13.9912,15.0919,15.1282,15.2051, ,13.3377,14.0601,12.7005,16.5461,16.8297, 
7/6/10,13.9051,14.83,14.8086,14.8389, ,13.3367,14.0775,12.3087,15.9697,16.4072, 
7/2/10,13.8813,14.7659,14.7366,14.7589, ,13.3328,14.0427,12.2429,16.0921,16.1077, 
7/1/10,13.8917,14.7959,14.7748,14.803, ,13.3319,14.0625,12.3,16.2233,16.0829, 
6/30/10,13.8916,14.7943,14.7753,14.8039, ,13.3308,14.0548,12.339,16.3298,15.9275, 
6/29/10,13.9144,14.8659,14.863,14.9045, ,13.3298,14.0538,12.4635,16.4723,16.0199, 
6/28/10,14.0033,15.1512,15.213,15.3083, ,13.3287,14.0337,12.8621,17.1251,16.5668, 
6/25/10,14.0073,15.1771,15.2459,15.3472, ,13.3255,13.9908,12.8859,17.2002,16.6649, 
6/24/10,13.9922,15.1298,15.1855,15.2762, ,13.3245,13.9793,12.849,16.9576,16.5941, 
6/23/10,14.0357,15.2659,15.3525,15.4685, ,13.3234,13.992,13.0684,17.2518,16.7917, 
6/22/10,14.0405,15.2847,15.3756,15.4952, ,13.3224,13.9703,13.1072,17.2829,16.8204, 
6/21/10,14.0809,15.4184,15.542,15.688, ,13.3213,13.9331,13.3196,17.6625,17.0057, 
6/18/10,14.0858,15.4394,15.5705,15.7218, ,13.3181,13.9264,13.3707,17.8066,16.9551, 
6/17/10,14.0811,15.4253,15.5539,15.703, ,13.3171,13.9361,13.3533,17.8051,16.9024, 
6/16/10,14.0738,15.4101,15.5369,15.6841, ,13.316,13.884,13.3344,17.8312,16.8644, 
6/15/10,14.0779,15.4297,15.5617,15.7135, ,13.315,13.8667,13.3414,17.9039,16.9437, 
6/14/10,14.0091,15.2126,15.2968,15.4086, ,13.3139,13.8793,13.0353,17.4662,16.5035, 
6/11/10,14.0027,15.1914,15.271,15.3781, ,13.3107,13.8978,13.0583,17.3873,16.3606, 
6/10/10,13.9839,15.1414,15.2081,15.3053, ,13.3097,13.8394,12.9967,17.1652,16.3444, 
6/9/10,13.8963,14.8594,14.8654,14.9116, ,13.3086,13.9094,12.6245,16.6115,15.7066, 
6/8/10,13.9069,14.8904,14.9015,14.952, ,13.3076,13.9173,12.6989,16.5876,15.7434, 
6/7/10,13.8783,14.8061,14.802,14.8393, ,13.3065,13.9103,12.5593,16.5597,15.5546, 
6/4/10,13.9159,14.9332,14.9605,15.0236, ,13.3033,13.9084,12.7312,16.9445,15.7686, 
6/3/10,14.0137,15.2567,15.3588,15.484, ,13.3023,13.8185,13.1844,17.7237,16.4111, 
6/2/10,14.0004,15.2159,15.3075,15.4245, ,13.3012,13.8281,13.1304,17.5538,16.369, 
6/1/10,13.9318,15.0025,15.0456,15.123, ,13.3002,13.8468,12.7977,17.0436,16.0481, 
5/28/10,13.9775,15.1495,15.2296,15.3365, ,13.299,13.8385,13.0207,17.5407,16.2114, 
5/27/10,14.009,15.2608,15.3657,15.4936, ,13.2942,13.8103,13.1834,17.7446,16.451, 
5/26/10,13.9048,14.9252,14.9564,15.022, ,13.293,13.8641,12.7591,17.0298,15.6852, 
5/25/10,13.9183,14.9657,15.0029,15.0743, ,13.2918,13.8904,12.8296,16.9601,15.8083, 
5/24/10,13.9231,14.9891,15.031,15.1072, ,13.2906,13.8767,12.825,16.9714,15.9695, 
5/21/10,13.9599,15.109,15.1768,15.275, ,13.2871,13.9018,12.9924,17.1645,16.2311, 
5/20/10,13.9163,14.9749,15.0131,15.0864, ,13.2859,13.8853,12.8002,16.8942,15.9737, 
5/19/10,14.0181,15.3014,15.4165,15.5527, ,13.2847,13.8478,13.3176,17.7245,16.453, 
5/18/10,14.0308,15.3431,15.4701,15.6156, ,13.2835,13.8537,13.3852,17.9257,16.4577, 
5/17/10,14.0706,15.4785,15.6372,15.8093, ,13.2823,13.8139,13.5756,18.2327,16.751, 
5/14/10,14.0657,15.4701,15.6276,15.7989, ,13.2787,13.8237,13.5582,18.2152,16.749, 
5/13/10,14.1231,15.6688,15.8727,16.0839, ,13.2775,13.7616,13.8176,18.6414,17.2519, 
5/12/10,14.1503,15.7578,15.9821,16.2102, ,13.2763,13.7478,13.9866,18.7969,17.3753, 
5/11/10,14.1086,15.6261,15.8164,16.0171, ,13.2752,13.7492,13.7923,18.3195,17.2289, 
5/10/10,14.1213,15.6718,15.8696,16.0781, ,13.274,13.7518,13.8366,18.2452,17.4703, 
5/7/10,13.985,15.2393,15.3407,15.4677, ,13.2704,13.7815,13.2538,17.3319,16.5381, 
5/6/10,14.0339,15.3935,15.5327,15.6909, ,13.2692,13.8304,13.4592,17.7935,16.7818, 
5/5/10,14.1216,15.6861,15.8944,16.1106, ,13.268,13.7667,13.9075,18.4563,17.3414, 
5/4/10,14.1468,15.7787,16.0103,16.2468, ,13.2669,13.7387,13.995,18.7259,17.6179, 
5/3/10,14.2213,16.0354,16.3289,16.6189, ,13.2657,13.6951,14.3367,19.3099,18.2487, 
4/30/10,14.1902,15.9437,16.2134,16.485, ,13.2619,13.7214,14.1512,18.9648,18.2551, 
4/29/10,14.2281,16.07,16.3734,16.6719, ,13.2607,13.6888,14.391,19.402,18.3286, 
4/28/10,14.1877,15.9448,16.2173,16.4901, ,13.2595,13.657,14.2059,19.043,18.1434, 
4/27/10,14.1804,15.9249,16.1926,16.4625, ,13.2583,13.6989,14.1122,18.9954,18.2329, 
4/26/10,14.2512,16.1722,16.4988,16.8201, ,13.257,13.64,14.4498,19.4817,18.8918, 
4/23/10,14.2544,16.1883,16.5203,16.8454, ,13.2533,13.6333,14.512,19.5443,18.8356, 
4/22/10,14.2299,16.1057,16.4175,16.7253, ,13.2521,13.6535,14.4093,19.3358,18.6247, 
4/21/10,14.2321,16.1184,16.429,16.738, ,13.2509,13.6741,14.3762,19.1314,18.9003, 
4/20/10,14.2319,16.1242,16.4349,16.7446, ,13.2497,13.6432,14.3911,19.0601,18.9695, 
4/19/10,14.2057,16.04,16.3295,16.6214, ,13.2484,13.6415,14.2759,18.8061,18.8188, 
4/16/10,14.2071,16.0592,16.3549,16.6535, ,13.2447,13.6646,14.2116,18.8928,19.0519, 
4/15/10,14.2469,16.1967,16.5252,16.8517, ,13.2435,13.6201,14.4442,19.1501,19.3309, 
4/14/10,14.2407,16.1793,16.5045,16.8278, ,13.2423,13.6071,14.432,19.1389,19.2572, 
4/13/10,14.2073,16.0695,16.3669,16.6668, ,13.2411,13.6265,14.2725,18.8067,19.0683, 
4/12/10,14.207,16.0756,16.3736,16.675, ,13.2398,13.6084,14.2617,18.7626,19.1785, 
4/9/10,14.1911,16.0332,16.3231,16.6166, ,13.2361,13.568,14.2367,18.7174,19.0072, 
4/8/10,14.1653,15.9496,16.2209,16.4978, ,13.2349,13.5586,14.1421,18.5797,18.749, 
4/7/10,14.1638,15.9515,16.2231,16.5014, ,13.2337,13.5686,14.094,18.5735,18.8782, 
4/6/10,14.1709,15.9829,16.263,16.5478, ,13.2325,13.5027,14.1711,18.6592,18.9043, 
4/5/10,14.1642,15.9662,16.2416,16.5228, ,13.2312,13.4839,14.1472,18.5704,18.9139, 
4/1/10,14.1441,15.9044,16.1622,16.4301, ,13.2263,13.5574,14.0354,18.2498,18.9196, 
3/31/10,14.1196,15.8229,16.0622,16.3138, ,13.2252,13.5767,13.9317,18.0922,18.6945, 
3/30/10,14.1242,15.8407,16.0855,16.3412, ,13.224,13.5595,13.9773,18.1864,18.663, 
3/29/10,14.1226,15.837,16.081,16.3361, ,13.2229,13.5662,13.9751,18.1694,18.6524, 
3/26/10,14.1018,15.776,16.0069,16.2504, ,13.2194,13.5625,13.8939,18.0415,18.5204, 
3/25/10,14.0908,15.7422,15.9672,16.2045, ,13.2183,13.5368,13.8835,18.0477,18.3305, 
